x, f(x), mean, lower, upper, acq
0.096000,-0.322403,0.119358,-1.838083,2.076798,0.093840
0.097000,-0.331472,0.111920,-1.825689,2.049529,0.089978
0.098000,-0.340335,0.104416,-1.813148,2.021981,0.086154
0.099000,-0.348980,0.096847,-1.800461,1.994156,0.082369
0.100000,-0.357397,0.089213,-1.787629,1.966055,0.078628
0.101000,-0.365574,0.081514,-1.774652,1.937680,0.074934
0.102000,-0.373503,0.073751,-1.761532,1.909033,0.071291
0.103000,-0.381174,0.065923,-1.748269,1.880116,0.067703
0.104000,-0.388581,0.058033,-1.734866,1.850932,0.064175
0.105000,-0.395715,0.050080,-1.721323,1.821483,0.060709
0.106000,-0.402570,0.042065,-1.707642,1.791772,0.057310
0.107000,-0.409141,0.033989,-1.693824,1.761802,0.053982
0.108000,-0.415425,0.025852,-1.679872,1.731577,0.050728
0.109000,-0.421416,0.017656,-1.665787,1.701099,0.047554
0.110000,-0.427114,0.009401,-1.651570,1.670373,0.044463
0.111000,-0.432516,0.001089,-1.637225,1.639402,0.041458
0.112000,-0.437623,-0.007281,-1.622753,1.608191,0.038544
0.113000,-0.442434,-0.015706,-1.608156,1.576744,0.035725
0.114000,-0.446952,-0.024186,-1.593438,1.545066,0.033004
0.115000,-0.451178,-0.032719,-1.578600,1.513162,0.030384
0.116000,-0.455117,-0.041304,-1.563645,1.481037,0.027869
0.117000,-0.458774,-0.049940,-1.548577,1.448697,0.025462
0.118000,-0.462152,-0.058626,-1.533399,1.416147,0.023166
0.119000,-0.465260,-0.067359,-1.518112,1.383395,0.020983
0.120000,-0.468105,-0.076138,-1.502722,1.350445,0.018915
0.121000,-0.470694,-0.084962,-1.487231,1.317306,0.016965
0.122000,-0.473036,-0.093829,-1.471643,1.283984,0.015133
0.123000,-0.475142,-0.102737,-1.455961,1.250487,0.013420
0.124000,-0.477023,-0.111684,-1.440191,1.216823,0.011826
0.125000,-0.478689,-0.120668,-1.424335,1.182999,0.010351
0.126000,-0.480152,-0.129687,-1.408399,1.149025,0.008995
0.127000,-0.481426,-0.138739,-1.392386,1.114908,0.007756
0.128000,-0.482522,-0.147821,-1.376301,1.080659,0.006630
0.129000,-0.483456,-0.156931,-1.360150,1.046287,0.005617
0.130000,-0.484240,-0.166067,-1.343936,1.011803,0.004711
0.131000,-0.484890,-0.175225,-1.327666,0.977215,0.003909
0.132000,-0.485420,-0.184404,-1.311344,0.942536,0.003206
0.133000,-0.485845,-0.193600,-1.294976,0.907777,0.002596
0.134000,-0.486179,-0.202809,-1.278568,0.872949,0.002073
0.135000,-0.486439,-0.212030,-1.262125,0.838065,0.001631
0.136000,-0.486639,-0.221259,-1.245654,0.803136,0.001261
0.137000,-0.486795,-0.230492,-1.229160,0.768177,0.000958
0.138000,-0.486921,-0.239726,-1.212651,0.733199,0.000713
0.139000,-0.487032,-0.248957,-1.196132,0.698219,0.000519
0.140000,-0.487143,-0.258181,-1.179610,0.663249,0.000369
0.141000,-0.487267,-0.267394,-1.163093,0.628304,0.000255
0.142000,-0.487419,-0.276593,-1.146587,0.593401,0.000171
0.143000,-0.487611,-0.285773,-1.130100,0.558554,0.000111
0.144000,-0.487857,-0.294929,-1.113638,0.523781,0.000069
0.145000,-0.488168,-0.304056,-1.097211,0.489098,0.000042
0.146000,-0.488555,-0.313151,-1.080825,0.454523,0.000024
0.147000,-0.489029,-0.322208,-1.064488,0.420073,0.000013
0.148000,-0.489600,-0.331221,-1.048208,0.385766,0.000007
0.149000,-0.490276,-0.340185,-1.031994,0.351623,0.000003
0.150000,-0.491065,-0.349096,-1.015854,0.317663,0.000001
0.151000,-0.491974,-0.357946,-0.999797,0.283905,0.000001
0.152000,-0.493009,-0.366731,-0.983831,0.250370,0.000000
0.153000,-0.494173,-0.375443,-0.967965,0.217080,0.000000
0.154000,-0.495472,-0.384076,-0.952209,0.184056,0.000000
0.155000,-0.496906,-0.392624,-0.936570,0.151321,0.000000
0.156000,-0.498478,-0.401080,-0.921058,0.118898,0.000000
0.157000,-0.500187,-0.409437,-0.905683,0.086810,0.000000
0.158000,-0.502032,-0.417687,-0.890454,0.055081,0.000000
0.159000,-0.504010,-0.425822,-0.875380,0.023736,0.000000
0.160000,-0.506117,-0.433835,-0.860471,-0.007199,0.000000
0.161000,-0.508348,-0.441717,-0.845736,-0.037699,0.000000
0.162000,-0.510696,-0.449461,-0.831186,-0.067736,0.000000
0.163000,-0.513154,-0.457057,-0.816829,-0.097285,0.000000
0.164000,-0.515713,-0.464496,-0.802675,-0.126316,0.000000
0.165000,-0.518361,-0.471769,-0.788735,-0.154802,0.000000
0.166000,-0.521089,-0.478866,-0.775019,-0.182713,0.000000
0.167000,-0.523881,-0.485777,-0.761535,-0.210020,0.000000
0.168000,-0.526725,-0.492493,-0.748294,-0.236691,0.000000
0.169000,-0.529605,-0.499001,-0.735306,-0.262696,0.000000
0.170000,-0.532505,-0.505292,-0.722581,-0.288003,0.000000
0.171000,-0.535407,-0.511354,-0.710130,-0.312578,0.000000
0.172000,-0.538293,-0.517175,-0.697963,-0.336386,0.000000
0.173000,-0.541142,-0.522743,-0.686092,-0.359393,0.000000
0.174000,-0.543935,-0.528045,-0.674530,-0.381561,0.000000
0.175000,-0.546651,-0.533070,-0.663290,-0.402850,0.000000
0.176000,-0.549266,-0.537802,-0.652388,-0.423217,0.000000
0.177000,-0.551759,-0.542230,-0.641846,-0.442614,0.000000
0.178000,-0.554105,-0.546338,-0.631692,-0.460984,0.000000
0.179000,-0.556280,-0.550112,-0.621966,-0.478257,0.000000
0.180000,-0.558260,-0.553537,-0.612735,-0.494338,0.000000
0.181000,-0.560019,-0.556597,-0.604115,-0.509078,0.000000
0.182000,-0.561533,-0.559276,-0.596326,-0.522226,0.000000
0.183000,-0.562775,-0.561558,-0.589824,-0.533292,0.000000
0.184000,-0.563719,-0.563426,-0.585532,-0.541321,0.000000
0.185000,-0.564340,-0.564863,-0.584745,-0.544980,0.000000
0.186000,-0.564611,-0.565849,-0.587636,-0.544063,0.000000
0.187000,-0.564508,-0.566367,-0.592536,-0.540199,0.000000
0.188000,-0.564003,-0.566398,-0.597815,-0.534982,0.000000
0.189000,-0.563073,-0.565922,-0.602609,-0.529236,0.000000
0.190000,-0.561691,-0.564921,-0.606514,-0.523328,0.000000
0.191000,-0.559834,-0.563373,-0.609329,-0.517418,0.000000
0.192000,-0.557478,-0.561261,-0.610946,-0.511577,0.000000
0.193000,-0.554600,-0.558565,-0.611303,-0.505828,0.000000
0.194000,-0.551177,-0.555266,-0.610364,-0.500169,0.000000
0.195000,-0.547188,-0.551346,-0.608109,-0.494584,0.000000
0.196000,-0.542612,-0.546788,-0.604529,-0.489046,0.000000
0.197000,-0.537430,-0.541573,-0.599626,-0.483519,0.000000
0.198000,-0.531624,-0.535685,-0.593407,-0.477963,0.000000
0.199000,-0.525176,-0.529111,-0.585889,-0.472332,0.000000
0.200000,-0.518070,-0.521834,-0.577094,-0.466574,0.000000
0.201000,-0.510292,-0.513843,-0.567053,-0.460633,0.000000
0.202000,-0.501829,-0.505126,-0.555802,-0.454449,0.000000
0.203000,-0.492670,-0.495672,-0.543390,-0.447953,0.000000
0.204000,-0.482803,-0.485473,-0.529873,-0.441072,0.000000
0.205000,-0.472221,-0.474522,-0.515323,-0.433721,0.000000
0.206000,-0.460916,-0.462814,-0.499828,-0.425801,0.000000
0.207000,-0.448885,-0.450348,-0.483503,-0.417193,0.000000
0.208000,-0.436122,-0.437121,-0.466497,-0.407744,0.000000
0.209000,-0.422627,-0.423136,-0.449015,-0.397256,0.000000
0.210000,-0.408400,-0.408397,-0.431327,-0.385466,0.000000
0.211000,-0.393442,-0.392911,-0.413762,-0.372059,0.000000
0.212000,-0.377759,-0.376687,-0.396623,-0.356752,0.000000
0.213000,-0.361354,-0.359739,-0.380027,-0.339451,0.000000
0.214000,-0.344237,-0.342082,-0.363813,-0.320350,0.000000
0.215000,-0.326416,-0.323734,-0.347647,-0.299821,0.000000
0.216000,-0.307903,-0.304717,-0.331189,-0.278246,0.000000
0.217000,-0.288710,-0.285055,-0.314174,-0.255937,0.000000
0.218000,-0.268854,-0.264774,-0.296419,-0.233130,0.000000
0.219000,-0.248350,-0.243901,-0.277799,-0.210003,0.000000
0.220000,-0.227218,-0.222467,-0.258234,-0.186699,0.000000
0.221000,-0.205477,-0.200501,-0.237671,-0.163332,0.000000
0.222000,-0.183150,-0.178038,-0.216077,-0.139998,0.000000
0.223000,-0.160260,-0.155109,-0.193439,-0.116780,0.000000
0.224000,-0.136833,-0.131750,-0.169757,-0.093744,0.000000
0.225000,-0.112896,-0.107996,-0.145047,-0.070944,0.000000
0.226000,-0.088476,-0.083881,-0.119345,-0.048416,0.000000
0.227000,-0.063604,-0.059441,-0.092710,-0.026172,0.000000
0.228000,-0.038310,-0.034712,-0.065244,-0.004180,0.000000
0.229000,-0.012627,-0.009728,-0.037119,0.017662,0.000000
0.230000,0.013411,0.015474,-0.008647,0.039595,0.000000
0.231000,0.039770,0.040862,0.019599,0.062126,0.000000
0.232000,0.066415,0.066403,0.046643,0.086163,0.000000
0.233000,0.093309,0.092064,0.071332,0.112796,0.000000
0.234000,0.120413,0.117814,0.093186,0.142442,0.000000
0.235000,0.147692,0.143625,0.112644,0.174606,0.000000
0.236000,0.175105,0.169469,0.130337,0.208601,0.000000
0.237000,0.202613,0.195319,0.146689,0.243949,0.000000
0.238000,0.230177,0.221151,0.161936,0.280365,0.000000
0.239000,0.257756,0.246940,0.176207,0.317672,0.000000
0.240000,0.285312,0.272663,0.189575,0.355752,0.000000
0.241000,0.312802,0.298301,0.202083,0.394518,0.000000
0.242000,0.340188,0.323831,0.213760,0.433902,0.000000
0.243000,0.367428,0.349235,0.224624,0.473847,0.000000
0.244000,0.394484,0.374496,0.234690,0.514301,0.000000
0.245000,0.421314,0.399595,0.243971,0.555219,0.000000
0.246000,0.447881,0.424517,0.252475,0.596558,0.000000
0.247000,0.474145,0.449246,0.260212,0.638279,0.000000
0.248000,0.500069,0.473768,0.267193,0.680343,0.000000
0.249000,0.525614,0.498070,0.273426,0.722714,0.000000
0.250000,0.550746,0.522139,0.278920,0.765359,0.000000
0.251000,0.575428,0.545964,0.283686,0.808242,0.000004
0.252000,0.599625,0.569533,0.287733,0.851333,0.000023
0.253000,0.623305,0.592836,0.291073,0.894600,0.000093
0.254000,0.646434,0.615864,0.293715,0.938014,0.000286
0.255000,0.668983,0.638608,0.295671,0.981546,0.000721
0.256000,0.690921,0.661060,0.296952,1.025167,0.001553
0.257000,0.712221,0.683211,0.297571,1.068851,0.002954
0.258000,0.732855,0.705056,0.297539,1.112573,0.005087
0.259000,0.752798,0.726587,0.296868,1.156306,0.008086
0.260000,0.772027,0.747800,0.295572,1.200027,0.012042
0.261000,0.790520,0.768688,0.293664,1.243713,0.017002
0.262000,0.808256,0.789248,0.291155,1.287341,0.022972
0.263000,0.825217,0.809474,0.288059,1.330889,0.029922
0.264000,0.841386,0.829363,0.284391,1.374336,0.037797
0.265000,0.856749,0.848913,0.280162,1.417663,0.046526
0.266000,0.871291,0.868119,0.275387,1.460850,0.056026
0.267000,0.885002,0.886979,0.270079,1.503879,0.066210
0.268000,0.897872,0.905492,0.264252,1.546731,0.076992
0.269000,0.909894,0.923655,0.257919,1.589390,0.088287
0.270000,0.921061,0.941467,0.251095,1.631839,0.100016
0.271000,0.931369,0.958928,0.243793,1.674063,0.112105
0.272000,0.940817,0.976037,0.236027,1.716047,0.124486
0.273000,0.949403,0.992793,0.227810,1.757775,0.137098
0.274000,0.957130,1.009196,0.219156,1.799236,0.149886
0.275000,0.964001,1.025246,0.210078,1.840414,0.162800
0.276000,0.970019,1.040945,0.200591,1.881299,0.175796
0.277000,0.975192,1.056292,0.190707,1.921877,0.188835
0.278000,0.979528,1.071289,0.180439,1.962138,0.201882
0.279000,0.983037,1.085937,0.169802,2.002071,0.214908
0.280000,0.985729,1.100237,0.158808,2.041666,0.227884
0.281000,0.987618,1.114191,0.147470,2.080913,0.240788
0.282000,0.988717,1.127802,0.135800,2.119803,0.253598
0.283000,0.989042,1.141070,0.123813,2.158327,0.266297
