x, f(x), mean, lower, upper, acq
0.435000,-0.809985,1.197952,-1.218903,3.614807,5.991497
0.436000,-0.803360,1.195344,-1.211500,3.602188,5.967899
0.437000,-0.796092,1.192761,-1.203793,3.589314,5.943744
0.438000,-0.788190,1.190201,-1.195782,3.576183,5.919029
0.439000,-0.779668,1.187665,-1.187464,3.562794,5.893751
0.440000,-0.770540,1.185153,-1.178840,3.549145,5.867910
0.441000,-0.760818,1.182665,-1.169906,3.535235,5.841501
0.442000,-0.750517,1.180201,-1.160662,3.521064,5.814524
0.443000,-0.739652,1.177762,-1.151106,3.506629,5.786976
0.444000,-0.728238,1.175347,-1.141237,3.491930,5.758855
0.445000,-0.716292,1.172956,-1.131054,3.476966,5.730158
0.446000,-0.703829,1.170589,-1.120555,3.461734,5.700884
0.447000,-0.690865,1.168247,-1.109739,3.446233,5.671030
0.448000,-0.677419,1.165929,-1.098605,3.430463,5.640594
0.449000,-0.663505,1.163635,-1.087151,3.414422,5.609574
0.450000,-0.649143,1.161366,-1.075377,3.398109,5.577968
0.451000,-0.634348,1.159120,-1.063280,3.381521,5.545773
0.452000,-0.619139,1.156899,-1.050861,3.364659,5.512988
0.453000,-0.603533,1.154701,-1.038117,3.347520,5.479611
0.454000,-0.587546,1.152527,-1.025048,3.330103,5.445640
0.455000,-0.571196,1.150377,-1.011652,3.312406,5.411072
0.456000,-0.554501,1.148250,-0.997929,3.294430,5.375906
0.457000,-0.537477,1.146147,-0.983877,3.276171,5.340141
0.458000,-0.520141,1.144067,-0.969496,3.257629,5.303774
0.459000,-0.502509,1.142009,-0.954784,3.238803,5.266804
0.460000,-0.484597,1.139975,-0.939741,3.219691,5.229230
0.461000,-0.466422,1.137963,-0.924367,3.200292,5.191050
0.462000,-0.447999,1.135973,-0.908659,3.180605,5.152262
0.463000,-0.429343,1.134005,-0.892618,3.160629,5.112866
0.464000,-0.410468,1.132059,-0.876243,3.140361,5.072861
0.465000,-0.391389,1.130135,-0.859533,3.119803,5.032245
0.466000,-0.372120,1.128232,-0.842488,3.098951,4.991018
0.467000,-0.352673,1.126350,-0.825107,3.077806,4.949180
0.468000,-0.333062,1.124488,-0.807390,3.056365,4.906728
0.469000,-0.313299,1.122647,-0.789336,3.034629,4.863664
0.470000,-0.293395,1.120825,-0.770946,3.012597,4.819987
0.471000,-0.273362,1.119024,-0.752219,2.990267,4.775697
0.472000,-0.253210,1.117241,-0.733155,2.967638,4.730794
0.473000,-0.232950,1.115478,-0.713754,2.944711,4.685279
0.474000,-0.212590,1.113733,-0.694017,2.921483,4.639152
0.475000,-0.192139,1.112007,-0.673942,2.897956,4.592413
0.476000,-0.171607,1.110298,-0.653532,2.874127,4.545064
0.477000,-0.151000,1.108606,-0.632785,2.849998,4.497107
0.478000,-0.130326,1.106932,-0.611703,2.825567,4.448542
0.479000,-0.109592,1.105274,-0.590285,2.800834,4.399371
0.480000,-0.088803,1.103632,-0.568534,2.775799,4.349596
0.481000,-0.067966,1.102006,-0.546449,2.750462,4.299220
0.482000,-0.047085,1.100396,-0.524031,2.724822,4.248245
0.483000,-0.026166,1.098800,-0.501282,2.698881,4.196674
0.484000,-0.005213,1.097218,-0.478202,2.672638,4.144509
0.485000,0.015771,1.095650,-0.454793,2.646094,4.091756
0.486000,0.036782,1.094096,-0.431057,2.619248,4.038417
0.487000,0.057817,1.092554,-0.406994,2.592102,3.984496
0.488000,0.078873,1.091025,-0.382607,2.564657,3.929999
0.489000,0.099947,1.089508,-0.357897,2.536912,3.874930
0.490000,0.121038,1.088002,-0.332867,2.508870,3.819294
0.491000,0.142143,1.086507,-0.307517,2.480531,3.763097
0.492000,0.163261,1.085022,-0.281852,2.451897,3.706346
0.493000,0.184389,1.083548,-0.255873,2.422968,3.649047
0.494000,0.205528,1.082082,-0.229583,2.393747,3.591207
0.495000,0.226674,1.080625,-0.202985,2.364236,3.532834
0.496000,0.247828,1.079177,-0.176081,2.334435,3.473936
0.497000,0.268987,1.077736,-0.148875,2.304347,3.414521
0.498000,0.290150,1.076303,-0.121370,2.273976,3.354598
0.499000,0.311316,1.074876,-0.093570,2.243321,3.294178
0.500000,0.332484,1.073455,-0.065478,2.212388,3.233271
0.501000,0.353652,1.072040,-0.037098,2.181178,3.171887
0.502000,0.374818,1.070630,-0.008435,2.149694,3.110039
0.503000,0.395980,1.069224,0.020507,2.117941,3.047739
0.504000,0.417137,1.067822,0.049723,2.085920,2.984999
0.505000,0.438286,1.066423,0.079210,2.053636,2.921833
0.506000,0.459424,1.065027,0.108961,2.021093,2.858257
0.507000,0.480548,1.063633,0.138972,1.988295,2.794285
0.508000,0.501655,1.062241,0.169236,1.955246,2.729934
0.509000,0.522742,1.060850,0.199749,1.921952,2.665221
0.510000,0.543805,1.059460,0.230504,1.888416,2.600165
0.511000,0.564838,1.058070,0.261495,1.854644,2.534785
0.512000,0.585837,1.056679,0.292715,1.820643,2.469102
0.513000,0.606798,1.055287,0.324158,1.786416,2.403137
0.514000,0.627713,1.053894,0.355816,1.751971,2.336915
0.515000,0.648577,1.052498,0.387682,1.717314,2.270459
0.516000,0.669382,1.051100,0.419748,1.682452,2.203797
0.517000,0.690123,1.049699,0.452006,1.647392,2.136957
0.518000,0.710790,1.048294,0.484448,1.612140,2.069970
0.519000,0.731376,1.046886,0.517065,1.576706,2.002869
0.520000,0.751872,1.045472,0.549848,1.541097,1.935691
0.521000,0.772268,1.044054,0.582786,1.505323,1.868475
0.522000,0.792555,1.042631,0.615870,1.469391,1.801266
0.523000,0.812721,1.041201,0.649088,1.433314,1.734113
0.524000,0.832757,1.039765,0.682429,1.397102,1.667073
0.525000,0.852651,1.038323,0.715880,1.360766,1.600208
0.526000,0.872391,1.036873,0.749426,1.324321,1.533597
0.527000,0.891964,1.035417,0.783050,1.287783,1.467333
0.528000,0.911358,1.033952,0.816730,1.251174,1.401534
0.529000,0.930560,1.032479,0.850436,1.214522,1.336359
0.530000,0.949556,1.030998,0.884119,1.177877,1.272039
0.531000,0.968331,1.029508,0.917686,1.141331,1.208953
0.532000,0.986872,1.028009,0.950891,1.105128,1.147862
0.533000,1.005163,1.026501,0.982757,1.070246,1.091001
0.534000,1.023189,1.024984,1.004713,1.045255,1.052572
0.535000,1.040936,1.023457,0.985469,1.061445,1.078696
0.536000,1.058387,1.021921,0.951140,1.092701,1.131085
0.537000,1.075526,1.020374,0.914981,1.125767,1.188660
0.538000,1.092337,1.018818,0.878360,1.159277,1.248492
0.539000,1.108805,1.017252,0.841577,1.192927,1.309684
0.540000,1.124912,1.015676,0.804744,1.226608,1.371814
0.541000,1.140643,1.014090,0.767913,1.260267,1.434631
0.542000,1.155980,1.012494,0.731117,1.293871,1.497965
0.543000,1.170908,1.010888,0.694378,1.327398,1.561693
0.544000,1.185409,1.009272,0.657715,1.360830,1.625717
0.545000,1.199468,1.007647,0.621140,1.394154,1.689958
0.546000,1.213069,1.006012,0.584669,1.427355,1.754348
0.547000,1.226195,1.004367,0.548311,1.460424,1.818832
0.548000,1.238830,1.002713,0.512078,1.493348,1.883358
0.549000,1.250960,1.001050,0.475980,1.526120,1.947881
0.550000,1.262568,0.999378,0.440026,1.558729,2.012361
0.551000,1.273640,0.997696,0.404225,1.591167,2.076761
0.552000,1.284161,0.996006,0.368586,1.623426,2.141047
0.553000,1.294118,0.994308,0.333117,1.655499,2.205188
0.554000,1.303496,0.992601,0.297824,1.687377,2.269156
0.555000,1.312283,0.990886,0.262717,1.719054,2.332922
0.556000,1.320466,0.989163,0.227801,1.750524,2.396462
0.557000,1.328033,0.987432,0.193084,1.781780,2.459753
0.558000,1.334972,0.985694,0.158571,1.812817,2.522773
0.559000,1.341274,0.983949,0.124270,1.843628,2.585500
0.560000,1.346928,0.982197,0.090185,1.874208,2.647916
0.561000,1.351925,0.980438,0.056323,1.904553,2.710001
0.562000,1.356257,0.978673,0.022688,1.934657,2.771740
0.563000,1.359916,0.976902,-0.010713,1.964517,2.833115
0.564000,1.362895,0.975124,-0.043878,1.994127,2.894111
0.565000,1.365188,0.973342,-0.076800,2.023484,2.954713
0.566000,1.366791,0.971554,-0.109476,2.052583,3.014909
0.567000,1.367699,0.969761,-0.141901,2.081423,3.074685
0.568000,1.367910,0.967964,-0.174072,2.109999,3.134029
0.569000,1.367420,0.966162,-0.205985,2.138308,3.192929
0.570000,1.366229,0.964356,-0.237636,2.166347,3.251375
0.571000,1.364336,0.962546,-0.269023,2.194114,3.309358
0.572000,1.361743,0.960732,-0.300142,2.221607,3.366866
0.573000,1.358451,0.958916,-0.330991,2.248823,3.423893
0.574000,1.354463,0.957096,-0.361567,2.275759,3.480429
0.575000,1.349782,0.955274,-0.391868,2.302415,3.536467
0.576000,1.344415,0.953449,-0.421891,2.328789,3.591999
0.577000,1.338365,0.951623,-0.451634,2.354879,3.647019
0.578000,1.331642,0.949794,-0.481095,2.380684,3.701521
0.579000,1.324252,0.947964,-0.510273,2.406202,3.755499
0.580000,1.316204,0.946133,-0.539167,2.431433,3.808948
0.581000,1.307510,0.944301,-0.567774,2.456376,3.861864
0.582000,1.298179,0.942469,-0.596093,2.481031,3.914241
0.583000,1.288223,0.940636,-0.624124,2.505396,3.966076
0.584000,1.277657,0.938803,-0.651866,2.529472,4.017366
0.585000,1.266494,0.936970,-0.679317,2.553258,4.068107
0.586000,1.254748,0.935138,-0.706478,2.576754,4.118296
0.587000,1.242436,0.933307,-0.733347,2.599960,4.167932
0.588000,1.229575,0.931476,-0.759924,2.622876,4.217011
0.589000,1.216181,0.929647,-0.786209,2.645503,4.265533
0.590000,1.202275,0.927820,-0.812202,2.667841,4.313496
0.591000,1.187874,0.925994,-0.837903,2.689890,4.360898
0.592000,1.173000,0.924170,-0.863312,2.711652,4.407740
0.593000,1.157673,0.922349,-0.888428,2.733126,4.454020
0.594000,1.141914,0.920530,-0.913254,2.754314,4.499738
0.595000,1.125746,0.918714,-0.937788,2.775217,4.544895
0.596000,1.109192,0.916902,-0.962032,2.795835,4.589490
0.597000,1.092275,0.915092,-0.985986,2.816170,4.633524
0.598000,1.075020,0.913286,-1.009651,2.836223,4.676998
0.599000,1.057451,0.911484,-1.033027,2.855995,4.719913
0.600000,1.039592,0.909686,-1.056116,2.875488,4.762270
0.601000,1.021471,0.907892,-1.078918,2.894702,4.804071
0.602000,1.003111,0.906102,-1.101435,2.913640,4.845317
0.603000,0.984541,0.904318,-1.123668,2.932303,4.886009
0.604000,0.965785,0.902538,-1.145618,2.950693,4.926151
0.605000,0.946872,0.900763,-1.167286,2.968811,4.965744
0.606000,0.927828,0.898993,-1.188673,2.986659,5.004790
0.607000,0.908679,0.897229,-1.209782,3.004239,5.043293
0.608000,0.889454,0.895470,-1.230613,3.021553,5.081254
0.609000,0.870179,0.893717,-1.251168,3.038603,5.118677
0.610000,0.850881,0.891970,-1.271449,3.055390,5.155564
0.611000,0.831589,0.890230,-1.291458,3.071917,5.191919
0.612000,0.812328,0.888496,-1.311195,3.088186,5.227746
0.613000,0.793127,0.886768,-1.330664,3.104199,5.263046
0.614000,0.774010,0.885047,-1.349865,3.119958,5.297824
0.615000,0.755006,0.883333,-1.368801,3.135466,5.332084
0.616000,0.736140,0.881625,-1.387473,3.150723,5.365829
0.617000,0.717439,0.879925,-1.405883,3.165734,5.399063
0.618000,0.698926,0.878233,-1.424034,3.180500,5.431790
0.619000,0.680628,0.876547,-1.441928,3.195023,5.464014
0.620000,0.662570,0.874870,-1.459566,3.209305,5.495738
0.621000,0.644774,0.873200,-1.476950,3.223350,5.526968
0.622000,0.627265,0.871538,-1.494084,3.237159,5.557707
0.623000,0.610066,0.869884,-1.510968,3.250735,5.587960
0.624000,0.593198,0.868238,-1.527605,3.264080,5.617731
0.625000,0.576683,0.866600,-1.543998,3.277197,5.647025
0.626000,0.560543,0.864970,-1.560148,3.290089,5.675845
0.627000,0.544797,0.863349,-1.576058,3.302756,5.704197
0.628000,0.529464,0.861737,-1.591729,3.315203,5.732085
0.629000,0.514563,0.860133,-1.607165,3.327432,5.759514
0.630000,0.500112,0.858538,-1.622368,3.339445,5.786488
0.631000,0.486128,0.856952,-1.637340,3.351244,5.813013
0.632000,0.472626,0.855375,-1.652083,3.362833,5.839093
0.633000,0.459621,0.853807,-1.666599,3.374213,5.864732
0.634000,0.447128,0.852248,-1.680892,3.385387,5.889936
0.635000,0.435160,0.850698,-1.694963,3.396358,5.914709
0.636000,0.423728,0.849157,-1.708814,3.407129,5.939057
0.637000,0.412845,0.847626,-1.722449,3.417701,5.962983
0.638000,0.402520,0.846104,-1.735869,3.428078,5.986494
0.639000,0.392762,0.844592,-1.749077,3.438261,6.009594
0.640000,0.383581,0.843089,-1.762076,3.448254,6.032287
0.641000,0.374982,0.841596,-1.774867,3.458059,6.054579
0.642000,0.366972,0.840113,-1.787453,3.467678,6.076475
0.643000,0.359556,0.838639,-1.799836,3.477114,6.097980
0.644000,0.352738,0.837175,-1.812019,3.486369,6.119098
0.645000,0.346522,0.835721,-1.824005,3.495446,6.139834
0.646000,0.340910,0.834276,-1.835795,3.504348,6.160194
0.647000,0.335902,0.832842,-1.847393,3.513076,6.180182
0.648000,0.331500,0.831417,-1.858799,3.521634,6.199804
0.649000,0.327701,0.830003,-1.870018,3.530024,6.219063
0.650000,0.324505,0.828599,-1.881050,3.538247,6.237966
0.651000,0.321909,0.827204,-1.891899,3.546308,6.256516
0.652000,0.319909,0.825820,-1.902567,3.554207,6.274719
0.653000,0.318500,0.824445,-1.913057,3.561948,6.292579
0.654000,0.317677,0.823081,-1.923369,3.569532,6.310102
0.655000,0.317435,0.821727,-1.933508,3.576963,6.327292
0.656000,0.317765,0.820383,-1.943475,3.584242,6.344153
0.657000,0.318661,0.819050,-1.953272,3.591372,6.360691
0.658000,0.320113,0.817726,-1.962902,3.598355,6.376910
0.659000,0.322112,0.816413,-1.972367,3.605193,6.392816
0.660000,0.324648,0.815110,-1.981669,3.611889,6.408412
0.661000,0.327711,0.813817,-1.990811,3.618445,6.423703
0.662000,0.331290,0.812534,-1.999795,3.624864,6.438694
0.663000,0.335371,0.811262,-2.008623,3.631147,6.453389
0.664000,0.339944,0.809999,-2.017297,3.637296,6.467793
0.665000,0.344994,0.808747,-2.025819,3.643314,6.481910
0.666000,0.350510,0.807505,-2.034192,3.649203,6.495746
0.667000,0.356476,0.806274,-2.042418,3.654966,6.509303
0.668000,0.362878,0.805052,-2.050499,3.660603,6.522588
0.669000,0.369702,0.803841,-2.058437,3.666118,6.535603
0.670000,0.376934,0.802640,-2.066233,3.671513,6.548354
0.671000,0.384557,0.801449,-2.073891,3.676788,6.560844
0.672000,0.392557,0.800268,-2.081413,3.681948,6.573078
0.673000,0.400919,0.799097,-2.088799,3.686993,6.585060
0.674000,0.409625,0.797936,-2.096053,3.691925,6.596794
0.675000,0.418662,0.796785,-2.103177,3.696747,6.608285
0.676000,0.428012,0.795645,-2.110172,3.701461,6.619535
0.677000,0.437661,0.794514,-2.117040,3.706067,6.630551
0.678000,0.447592,0.793393,-2.123783,3.710570,6.641334
0.679000,0.457789,0.792283,-2.130404,3.714969,6.651890
0.680000,0.468238,0.791182,-2.136904,3.719267,6.662222
0.681000,0.478923,0.790091,-2.143285,3.723466,6.672334
0.682000,0.489828,0.789010,-2.149549,3.727568,6.682230
0.683000,0.500940,0.787939,-2.155697,3.731575,6.691914
0.684000,0.512242,0.786877,-2.161733,3.735487,6.701389
0.685000,0.523721,0.785826,-2.167657,3.739308,6.710660
0.686000,0.535362,0.784784,-2.173471,3.743039,6.719729
0.687000,0.547153,0.783752,-2.179177,3.746680,6.728600
0.688000,0.559079,0.782729,-2.184777,3.750235,6.737277
0.689000,0.571128,0.781716,-2.190273,3.753705,6.745764
0.690000,0.583287,0.780713,-2.195666,3.757091,6.754063
0.691000,0.595545,0.779719,-2.200958,3.760396,6.762179
0.692000,0.607891,0.778735,-2.206150,3.763619,6.770115
0.693000,0.620312,0.777760,-2.211245,3.766764,6.777873
0.694000,0.632800,0.776794,-2.216244,3.769832,6.785458
0.695000,0.645344,0.775838,-2.221148,3.772824,6.792872
0.696000,0.657935,0.774891,-2.225960,3.775742,6.800119
0.697000,0.670564,0.773953,-2.230680,3.778587,6.807202
0.698000,0.683224,0.773025,-2.235310,3.781361,6.814124
0.699000,0.695907,0.772106,-2.239853,3.784064,6.820887
0.700000,0.708606,0.771196,-2.244308,3.786700,6.827497
0.701000,0.721316,0.770295,-2.248679,3.789268,6.833954
0.702000,0.734030,0.769403,-2.252966,3.791771,6.840262
0.703000,0.746743,0.768519,-2.257170,3.794209,6.846424
0.704000,0.759452,0.767645,-2.261294,3.796585,6.852443
0.705000,0.772153,0.766780,-2.265339,3.798898,6.858321
0.706000,0.784842,0.765923,-2.269305,3.801152,6.864062
0.707000,0.797517,0.765076,-2.273195,3.803346,6.869668
0.708000,0.810177,0.764236,-2.277009,3.805482,6.875142
0.709000,0.822818,0.763406,-2.280750,3.807562,6.880486
0.710000,0.835442,0.762584,-2.284418,3.809586,6.885703
0.711000,0.848048,0.761771,-2.288015,3.811556,6.890796
0.712000,0.860635,0.760966,-2.291541,3.813473,6.895766
0.713000,0.873205,0.760169,-2.294999,3.815338,6.900618
0.714000,0.885758,0.759381,-2.298390,3.817152,6.905352
0.715000,0.898297,0.758601,-2.301714,3.818916,6.909972
0.716000,0.910823,0.757830,-2.304973,3.820632,6.914480
0.717000,0.923339,0.757066,-2.308168,3.822300,6.918878
0.718000,0.935847,0.756311,-2.311300,3.823922,6.923168
0.719000,0.948351,0.755564,-2.314371,3.825499,6.927354
0.720000,0.960854,0.754825,-2.317381,3.827031,6.931435
0.721000,0.973359,0.754093,-2.320332,3.828519,6.935416
0.722000,0.985871,0.753370,-2.323225,3.829965,6.939299
0.723000,0.998393,0.752655,-2.326061,3.831370,6.943084
0.724000,1.010930,0.751947,-2.328840,3.832734,6.946775
0.725000,1.023485,0.751247,-2.331565,3.834058,6.950373
0.726000,1.036064,0.750554,-2.334235,3.835344,6.953881
0.727000,1.048670,0.749870,-2.336853,3.836592,6.957300
0.728000,1.061308,0.749192,-2.339419,3.837803,6.960632
0.729000,1.073983,0.748523,-2.341933,3.838978,6.963880
0.730000,1.086698,0.747860,-2.344398,3.840118,6.967044
0.731000,1.099459,0.747205,-2.346813,3.841224,6.970128
0.732000,1.112268,0.746558,-2.349180,3.842296,6.973132
0.733000,1.125129,0.745917,-2.351500,3.843335,6.976058
0.734000,1.138048,0.745284,-2.353774,3.844342,6.978908
0.735000,1.151026,0.744658,-2.356002,3.845318,6.981685
0.736000,1.164067,0.744039,-2.358186,3.846263,6.984389
0.737000,1.177173,0.743427,-2.360326,3.847179,6.987021
0.738000,1.190347,0.742822,-2.362423,3.848066,6.989585
0.739000,1.203592,0.742223,-2.364478,3.848924,6.992081
0.740000,1.216908,0.741632,-2.366492,3.849755,6.994511
0.741000,1.230297,0.741047,-2.368465,3.850559,6.996876
0.742000,1.243760,0.740469,-2.370399,3.851337,6.999177
0.743000,1.257297,0.739898,-2.372293,3.852089,7.001417
0.744000,1.270907,0.739333,-2.374150,3.852817,7.003597
0.745000,1.284591,0.738775,-2.375969,3.853520,7.005718
0.746000,1.298345,0.738223,-2.377752,3.854199,7.007781
0.747000,1.312170,0.737678,-2.379499,3.854855,7.009789
0.748000,1.326062,0.737139,-2.381211,3.855489,7.011741
0.749000,1.340018,0.736606,-2.382888,3.856101,7.013639
0.750000,1.354035,0.736080,-2.384531,3.856691,7.015486
0.751000,1.368108,0.735560,-2.386141,3.857261,7.017281
0.752000,1.382233,0.735046,-2.387719,3.857810,7.019026
0.753000,1.396404,0.734538,-2.389264,3.858340,7.020723
0.754000,1.410616,0.734036,-2.390779,3.858850,7.022372
0.755000,1.424861,0.733540,-2.392263,3.859342,7.023975
0.756000,1.439133,0.733049,-2.393717,3.859816,7.025532
0.757000,1.453423,0.732565,-2.395141,3.860272,7.027045
0.758000,1.467725,0.732087,-2.396537,3.860710,7.028516
0.759000,1.482028,0.731614,-2.397905,3.861132,7.029944
0.760000,1.496324,0.731147,-2.399244,3.861538,7.031331
0.761000,1.510602,0.730685,-2.400557,3.861927,7.032678
0.762000,1.524852,0.730229,-2.401843,3.862301,7.033986
0.763000,1.539064,0.729779,-2.403104,3.862661,7.035256
0.764000,1.553226,0.729334,-2.404338,3.863005,7.036489
0.765000,1.567326,0.728894,-2.405548,3.863336,7.037686
0.766000,1.581353,0.728460,-2.406733,3.863652,7.038848
0.767000,1.595294,0.728031,-2.407895,3.863956,7.039975
0.768000,1.609136,0.727607,-2.409032,3.864246,7.041068
0.769000,1.622866,0.727188,-2.410147,3.864524,7.042129
0.770000,1.636471,0.726775,-2.411239,3.864789,7.043158
0.771000,1.649938,0.726366,-2.412309,3.865042,7.044156
0.772000,1.663254,0.725963,-2.413358,3.865284,7.045124
0.773000,1.676403,0.725565,-2.414385,3.865515,7.046062
0.774000,1.689373,0.725171,-2.415392,3.865734,7.046971
0.775000,1.702150,0.724783,-2.416378,3.865944,7.047853
0.776000,1.714720,0.724399,-2.417344,3.866142,7.048707
0.777000,1.727068,0.724020,-2.418291,3.866331,7.049535
0.778000,1.739183,0.723646,-2.419219,3.866510,7.050337
0.779000,1.751049,0.723276,-2.420127,3.866680,7.051113
0.780000,1.762653,0.722911,-2.421018,3.866841,7.051865
0.781000,1.773984,0.722551,-2.421891,3.866992,7.052593
0.782000,1.785026,0.722195,-2.422746,3.867136,7.053298
0.783000,1.795769,0.721844,-2.423583,3.867271,7.053981
0.784000,1.806200,0.721497,-2.424404,3.867398,7.054641
0.785000,1.816307,0.721154,-2.425209,3.867517,7.055280
0.786000,1.826079,0.720816,-2.425997,3.867629,7.055898
0.787000,1.835505,0.720482,-2.426769,3.867733,7.056496
0.788000,1.844575,0.720152,-2.427526,3.867830,7.057074
0.789000,1.853279,0.719827,-2.428268,3.867921,7.057633
0.790000,1.861609,0.719505,-2.428994,3.868005,7.058173
0.791000,1.869554,0.719188,-2.429706,3.868082,7.058694
0.792000,1.877109,0.718875,-2.430404,3.868154,7.059199
0.793000,1.884265,0.718566,-2.431088,3.868219,7.059686
0.794000,1.891016,0.718260,-2.431758,3.868279,7.060156
0.795000,1.897357,0.717959,-2.432415,3.868333,7.060610
0.796000,1.903283,0.717662,-2.433058,3.868381,7.061048
0.797000,1.908790,0.717368,-2.433689,3.868425,7.061471
0.798000,1.913875,0.717078,-2.434307,3.868463,7.061879
0.799000,1.918535,0.716792,-2.434913,3.868497,7.062272
0.800000,1.922768,0.716510,-2.435507,3.868526,7.062652
0.801000,1.926575,0.716231,-2.436089,3.868550,7.063017
0.802000,1.929954,0.715956,-2.436659,3.868570,7.063369
0.803000,1.932909,0.715684,-2.437218,3.868586,7.063709
0.804000,1.935439,0.715416,-2.437766,3.868598,7.064035
0.805000,1.937549,0.715152,-2.438302,3.868606,7.064350
0.806000,1.939241,0.714891,-2.438829,3.868610,7.064653
0.807000,1.940521,0.714633,-2.439345,3.868611,7.064944
0.808000,1.941393,0.714379,-2.439850,3.868608,7.065224
0.809000,1.941864,0.714128,-2.440346,3.868602,7.065493
0.810000,1.941942,0.713880,-2.440831,3.868592,7.065752
0.811000,1.941633,0.713636,-2.441308,3.868580,7.066001
0.812000,1.940946,0.713395,-2.441774,3.868564,7.066239
0.813000,1.939891,0.713157,-2.442232,3.868546,7.066468
0.814000,1.938478,0.712922,-2.442681,3.868525,7.066688
0.815000,1.936717,0.712691,-2.443120,3.868501,7.066898
0.816000,1.934620,0.712462,-2.443551,3.868475,7.067100
0.817000,1.932200,0.712236,-2.443974,3.868447,7.067293
0.818000,1.929467,0.712014,-2.444388,3.868416,7.067479
0.819000,1.926437,0.711794,-2.444795,3.868383,7.067656
0.820000,1.923122,0.711578,-2.445193,3.868348,7.067825
0.821000,1.919536,0.711364,-2.445583,3.868311,7.067987
0.822000,1.915694,0.711153,-2.445966,3.868272,7.068141
0.823000,1.911611,0.710945,-2.446341,3.868231,7.068289
0.824000,1.907301,0.710740,-2.446710,3.868189,7.068430
0.825000,1.902781,0.710537,-2.447070,3.868144,7.068564
0.826000,1.898066,0.710337,-2.447424,3.868099,7.068691
0.827000,1.893172,0.710140,-2.447771,3.868051,7.068813
0.828000,1.888114,0.709946,-2.448112,3.868003,7.068928
0.829000,1.882909,0.709754,-2.448445,3.867953,7.069038
0.830000,1.877572,0.709565,-2.448772,3.867902,7.069142
0.831000,1.872119,0.709378,-2.449093,3.867849,7.069241
0.832000,1.866566,0.709194,-2.449408,3.867795,7.069334
0.833000,1.860928,0.709012,-2.449717,3.867741,7.069422
0.834000,1.855221,0.708833,-2.450019,3.867685,7.069506
0.835000,1.849460,0.708656,-2.450316,3.867628,7.069584
0.836000,1.843659,0.708482,-2.450607,3.867571,7.069658
0.837000,1.837833,0.708310,-2.450893,3.867513,7.069728
0.838000,1.831995,0.708140,-2.451173,3.867454,7.069793
0.839000,1.826159,0.707973,-2.451448,3.867394,7.069854
0.840000,1.820337,0.707808,-2.451717,3.867333,7.069911
0.841000,1.814543,0.707645,-2.451982,3.867272,7.069965
0.842000,1.808787,0.707485,-2.452241,3.867210,7.070014
0.843000,1.803081,0.707326,-2.452495,3.867148,7.070060
0.844000,1.797435,0.707170,-2.452745,3.867085,7.070103
0.845000,1.791858,0.707016,-2.452990,3.867022,7.070142
0.846000,1.786359,0.706864,-2.453230,3.866959,7.070178
0.847000,1.780947,0.706715,-2.453465,3.866895,7.070210
0.848000,1.775627,0.706567,-2.453697,3.866831,7.070240
0.849000,1.770408,0.706421,-2.453923,3.866766,7.070267
0.850000,1.765293,0.706278,-2.454146,3.866701,7.070291
0.851000,1.760288,0.706136,-2.454364,3.866636,7.070313
0.852000,1.755397,0.705996,-2.454578,3.866571,7.070331
0.853000,1.750621,0.705859,-2.454789,3.866506,7.070348
0.854000,1.745963,0.705723,-2.454995,3.866441,7.070362
0.855000,1.741424,0.705589,-2.455197,3.866375,7.070373
0.856000,1.737004,0.705457,-2.455396,3.866310,7.070383
0.857000,1.732701,0.705327,-2.455591,3.866244,7.070390
0.858000,1.728514,0.705198,-2.455782,3.866179,7.070395
0.859000,1.724441,0.705072,-2.455970,3.866113,7.070399
0.860000,1.720476,0.704947,-2.456154,3.866048,7.070400
0.861000,1.716617,0.704824,-2.456335,3.865982,7.070400
0.862000,1.712857,0.704702,-2.456512,3.865917,7.070397
0.863000,1.709190,0.704583,-2.456686,3.865852,7.070394
0.864000,1.705609,0.704465,-2.456857,3.865787,7.070388
0.865000,1.702106,0.704349,-2.457025,3.865722,7.070381
0.866000,1.698673,0.704234,-2.457190,3.865658,7.070373
0.867000,1.695300,0.704121,-2.457351,3.865593,7.070363
0.868000,1.691978,0.704009,-2.457510,3.865529,7.070352
0.869000,1.688696,0.703899,-2.457666,3.865465,7.070340
0.870000,1.685442,0.703791,-2.457819,3.865401,7.070326
0.871000,1.682206,0.703684,-2.457969,3.865338,7.070312
0.872000,1.678974,0.703579,-2.458116,3.865274,7.070296
0.873000,1.675734,0.703475,-2.458261,3.865212,7.070279
0.874000,1.672474,0.703373,-2.458403,3.865149,7.070261
0.875000,1.669179,0.703272,-2.458542,3.865087,7.070242
0.876000,1.665837,0.703173,-2.458679,3.865025,7.070223
0.877000,1.662433,0.703075,-2.458814,3.864963,7.070202
0.878000,1.658953,0.702978,-2.458946,3.864902,7.070181
0.879000,1.655384,0.702883,-2.459075,3.864841,7.070158
0.880000,1.651711,0.702789,-2.459203,3.864781,7.070136
0.881000,1.647920,0.702696,-2.459328,3.864720,7.070112
0.882000,1.643997,0.702605,-2.459450,3.864661,7.070088
0.883000,1.639928,0.702515,-2.459571,3.864601,7.070063
0.884000,1.635700,0.702427,-2.459689,3.864542,7.070037
0.885000,1.631299,0.702339,-2.459805,3.864484,7.070011
